"Gene","GeneSet","Median_Tumor","Median_Normal","LogFC","p_value","adj_p"
"AKR1C2","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",7.31387543520408,12.0010195720255,-4.68714413682142,8.45696310969341e-49,5.68657864272488e-48
"AKR1C3","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",9.21025046869399,11.8448259658508,-2.63457549715681,3.09364908756495e-47,1.34058127127814e-46
"AKR7A3","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN",9.39051366319493,7.55662680775974,1.83388685543519,1.98386399298821e-13,3.2726885069421e-13
"AKT3","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_DN",10.5645892790303,12.0052350746182,-1.4406457955879,4.70567475420191e-35,2.00241478902209e-34
"ALB","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_COMMON_LYMPHOID_PROGENITOR_UP",5.60493493247132,9.37449557509362,-3.7695606426223,1.64553338739822e-27,5.34798350904423e-27
"ALDH1A1","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN",9.88197144549129,12.6523065706335,-2.77033512514221,2.1702868260248e-56,1.02313521798312e-55
"ALDH1A2","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE",6.58937453547333,10.0015611799674,-3.41218664449407,2.91446243642381e-63,6.12037111649e-62
"ALDH1A3","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",8.57259733047928,10.5955930950059,-2.02299576452662,3.94288917893054e-42,1.48788270903039e-41
"ALDH1L1","GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN",5.81981065496984,10.3678351387003,-4.54802448373046,1.19224444731592e-58,1.96720333807127e-57
"ALDH2","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN",11.8987924944114,13.6182102129265,-1.7194177185151,5.97069495762429e-33,1.24389478283839e-32
"ALDH3A1","GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN",4.4098422300263,6.79594127337041,-2.38609904334411,1.3402082007012e-48,1.11125596641475e-47
"ALDOC","GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",8.66385868163601,10.8708897792669,-2.20703109763089,2.24508030799904e-44,6.4733148880639e-44
"ALK","GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP",4.51730490438903,5.96530833928488,-1.44800343489585,1.19422414548122e-32,4.65747416737675e-32
"ALKAL2","HOEK_NK_CELL_2011_2012_TIV_ADULT_3DY_UP",4.07657659906972,6.97527301454618,-2.89869641547646,1.569411239879e-47,7.21929170344342e-47
"ALOX15B","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP",7.94167107491294,9.42119248857171,-1.47952141365877,5.02394223961223e-06,7.00521523551564e-06
"ALPL","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN",9.39205156742189,11.3125773277546,-1.92052576033271,2.15584048259852e-40,1.14783939208624e-39
"ALS2CL","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",8.99048953684518,10.2772369867242,-1.28674744987902,4.85506317019925e-35,1.70353093691202e-34
"ALX4","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP",5.94348337178831,9.30460849241671,-3.3611251206284,2.57765169206579e-47,2.76381542538165e-46
"AMH","GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_DN",5.91107388659018,4.51041329205736,1.40066059453282,4.66725854293624e-20,1.22593324394459e-19
"AMIGO2","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN",10.6322292106565,12.4464740497962,-1.8142448391397,7.30165192923036e-30,2.21296220008982e-29
"AMOTL1","GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP",11.0470380508536,12.6989587371982,-1.6519206863446,2.37372549362694e-54,1.43142840373261e-53
"AMOTL2","GSE27786_NKTCELL_VS_MONO_MAC_DN",11.5839851432827,13.0830237514153,-1.4990386081326,2.67660222195709e-55,3.56880296260946e-54
"AMPD1","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",4.62460358289061,6.7985631804139,-2.17395959752329,4.72647885686481e-32,1.22888450278485e-31
"AMY2B","OSMAN_BLOOD_CHAD63_KH_AGE_18_50YO_HIGH_DOSE_SUBJECTS_24HR_DN",7.56115156026985,9.14218615577658,-1.58103459550673,3.14691353842798e-42,3.65120154644936e-41
"AMZ1","GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN",6.87352396931279,5.19307527134584,1.68044869796695,1.18745496478131e-25,3.44189844864148e-25
"ANAPC11","GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP",11.6949285962084,10.6932697697986,1.0016588264098,1.75721585046317e-34,4.83234358877373e-34
"ANGPT1","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",7.34688238377023,10.1392867561787,-2.79240437240847,4.65513603068002e-51,2.45007159509475e-50
"ANGPT4","GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",4.68685291278254,7.62586363330426,-2.93901072052172,5.52686555840156e-59,1.22819234631146e-57
"ANGPTL1","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN",6.85251001295337,10.3401467355292,-3.48763672257583,1.73057320588632e-56,1.62344248361717e-55
"ANGPTL2","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP",11.7086628669655,13.565257962813,-1.8565950958475,9.54419352684764e-43,3.45326274880487e-42
"ANGPTL4","GSE6259_CD4_TCELL_VS_CD8_TCELL_UP",8.98642056318299,11.6344862059922,-2.64806564280921,2.33171873990644e-36,8.03147565967774e-36
"ANGPTL5","GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN",3.65958441961406,5.40898441277611,-1.74939999316205,1.17253349626102e-42,1.75880024439153e-41
"ANGPTL7","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",3.7228647294539,8.54797930626384,-4.82511457680994,1.98268487880665e-58,2.47835609850831e-57
"ANGPTL8","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",3.8716396115386,6.61260807426244,-2.74096846272384,5.55187127717621e-44,2.84711347547498e-43
"ANK2","GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN",9.25437437924336,11.6119316309432,-2.35755725169984,2.06227752102752e-47,1.84667578019282e-46
"ANKDD1A","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP",7.6096169152102,8.6535889756727,-1.0439720604625,1.36861182256363e-44,1.08918690879022e-43
"ANKDD1B","GSE7460_CD8_TCELL_VS_TREG_ACT_DN",4.84438360544596,5.92383822333627,-1.07945461789031,8.0943246153252e-36,3.50167521402112e-35
"ANKK1","GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP",5.41573657141762,7.01960198511693,-1.60386541369931,2.68535991528519e-26,8.26587348923724e-26
"ANKRD22","GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN",8.67702202946407,7.1537977686916,1.52322426077247,2.41877923811035e-32,1.06426286476856e-31
"ANKRD29","GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP",7.46314280993835,10.390504953999,-2.92736214406065,1.88082149057664e-61,7.14712166419123e-60
"ANKRD33B","GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN",7.6795251749214,9.27476713053864,-1.59524195561724,5.45110043164428e-34,2.24857892805326e-33
"ANKRD35","GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_UP",6.96356859391723,9.00825498886344,-2.04468639494621,1.34221547012783e-45,7.48647885104283e-45
"ANKRD36C","HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_UP",7.43505402154647,8.6630171606824,-1.22796313913593,2.74877997291952e-22,7.33007992778538e-22
"ANKRD53","GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN",5.51263506635076,7.53185901010289,-2.01922394375213,5.76191789711759e-58,1.59413061820253e-56
"ANKRD65","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN",8.20857085075769,9.71506269425139,-1.5064918434937,8.67586939676634e-40,7.04914388487265e-39
"ANLN","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.8915148609254,7.67672376131666,3.21479109960874,4.7697667361706e-59,1.24747745407539e-58
"ANO1","GSE20715_WT_VS_TLR4_KO_LUNG_UP",12.3457309532236,13.6326659895231,-1.2869350362995,4.93769980282849e-17,1.0286874589226e-16
"ANO2","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP",6.51427667422848,7.89379206341673,-1.37951538918825,3.12649870926231e-25,9.37949612778692e-25
"ANO3","GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",4.53610890027482,7.228955716483,-2.69284681620818,1.01500536589264e-32,2.70668097571371e-32
"ANO4","GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN",4.50273787963293,5.57780057223181,-1.07506269259888,5.94500280547267e-29,1.69203926001914e-28
"ANO5","GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_DN",6.05726154583121,7.91124884994119,-1.85398730410998,2.44182974782646e-17,5.42168977907232e-17
"ANO6","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP",12.4909193846668,13.5887341543454,-1.0978147696786,5.27151284337443e-45,2.34707833740718e-44
"ANO9","GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP",9.69929250848665,8.6986118374001,1.00068067108655,9.50207848476393e-28,3.50169188605189e-27
"ANPEP","GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN",10.9732373100261,13.2624212475202,-2.2891839374941,2.35387031683397e-29,4.85334085945148e-29
"ANTKMT","GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN",9.22165427185175,7.71994567891618,1.50170859293557,6.10143903454783e-38,2.806661955892e-37
"ANTXR2","GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN",10.9618740983939,12.3714168551503,-1.4095427567564,2.5576807156222e-46,1.16258214346464e-45
"ANTXRL","GSE13887_RESTING_VS_ACT_CD4_TCELL_UP",3.63732404071026,5.72340300231825,-2.08607896160799,2.14043371058052e-34,1.09060193824817e-33
"ANXA1","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN",12.6205981868424,15.335635821202,-2.7150376343596,1.10962617365556e-60,1.15634727570422e-59
"ANXA3","GSE3982_DC_VS_TH1_DN",10.1229693050113,11.8472129316665,-1.7242436266552,1.43381936553381e-40,5.35653272406971e-40
"ANXA8","GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP",5.66448922971042,7.77570699261074,-2.11121776290032,1.10230253270165e-17,2.56349426209685e-17
"ANXA8L1","FOURATI_BLOOD_TWINRIX_AGE_25_83YO_RESPONDERS_VS_POOR_RESPONDERS_0DY_DN",5.29985486131576,7.51303429270111,-2.21317943138535,5.31807456358218e-21,1.79546003614518e-20
"ANXA9","GSE3982_MAC_VS_BCELL_UP",10.9711924683373,9.57117164772078,1.40002082061652,2.6551986152382e-20,6.80820157753384e-20
"AOC2","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP",5.68957353764981,7.34893543659818,-1.65936189894837,1.19753319818268e-42,7.29746792642569e-42
"AOC3","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN",10.3681392064471,13.9694478185174,-3.6013086120703,5.58696190937047e-57,6.92783276761938e-56
"AOX1","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP",8.38913078333996,11.1985291340117,-2.80939835067174,8.01588026054871e-49,5.14567797370708e-48
"AP1M2","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP",12.591511514585,11.0532681028253,1.5382434117597,2.01372314067333e-48,1.18454302392549e-47
"AP1S1","GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN",11.5554697743624,10.363601397025,1.1918683773374,8.82900283572003e-51,3.43767557220589e-50
"APBA1","GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",8.03283800611973,9.79144408064398,-1.75860607452425,2.1327826272372e-48,1.45617572480333e-47
"APBB1IP","GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP",9.67901522443698,10.710198676741,-1.03118345230402,9.96137707435188e-22,2.50311526483714e-21
"APCDD1","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN",9.84969065636875,12.2215263882715,-2.37183573190275,2.2127356513012e-60,5.36588395440541e-59
"APCDD1L","GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_UP",6.95031106468368,9.65287177915494,-2.70256071447126,1.5808359621576e-35,8.67201442097883e-35
"APCDD1L-DT","GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_UP",5.22661578249118,8.48364491364485,-3.25702913115367,1.42199520738107e-41,1.37933535115963e-40
"APOB","GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN",3.98456215019037,8.26368652427132,-4.27912437408095,1.76065063520349e-56,3.04341038370889e-55
"APOBEC3B","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",7.82056148826902,6.14864608583617,1.67191540243285,1.4030828347357e-33,1.44560049639435e-33
"APOBEC3C","GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP",10.2976823614887,11.4407116831189,-1.1430293216302,1.20126570270684e-28,4.25903294596061e-28
"APOBR","GSE2128_C57BL6_VS_NOD_THYMOCYTE_UP",9.40146229870787,8.23002715976134,1.17143513894653,2.30087876340079e-21,4.97690080344302e-21
"APOC1","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP",9.81193011161684,8.45928187728522,1.35264823433162,7.72638400670439e-20,1.7761802314263e-19
"APOD","SCHERER_PBMC_YF_VAX_AGE_18_40YO_ANYD_UP",12.4101482582446,15.7682929078588,-3.3581446496142,2.98897587447795e-44,9.96325291492649e-44
"APOLD1","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",10.4852149243813,12.3829992536815,-1.8977843293002,5.69247977933394e-31,1.10533587948232e-30
"APOO","GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",9.84142081335168,8.83192457051265,1.00949624283903,4.15406170147842e-51,1.62089858547884e-50
"AQP1","GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",12.1671379731029,14.629794117993,-2.4626561448901,5.51352273222713e-60,1.53459716046989e-58
"AQP4","GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP",4.82231405528167,6.97460024868598,-2.15228619340431,6.59960768758391e-38,2.63984307503356e-37
"AQP5","GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP",5.67354151640251,8.72118458747878,-3.04764307107627,7.82876365830262e-15,1.712004360442e-14
"AQP7","VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_9MO_UP",6.02837008087784,11.7239526338628,-5.69558255298496,8.40950474975184e-59,3.44518420393059e-58
"ARAP3","GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",9.59113701748848,10.9246503313739,-1.33351331388542,4.1970190340346e-50,3.19619141822635e-49
"ARC","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP",5.70331265120976,7.93254094455823,-2.22922829334847,1.53265403875535e-28,2.82147675316325e-28
"AREG","GSE20715_0H_VS_48H_OZONE_LUNG_DN",9.29869132371874,10.4946510129492,-1.19595968923046,1.12171530591348e-05,1.47594119199142e-05
"ARHGAP10","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP",9.51484080510571,10.7634186985899,-1.24857789348419,1.57971207434443e-46,1.13505237934377e-45
"ARHGAP11A","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",9.61726662993519,7.51137285695448,2.10589377298071,3.12351789898961e-53,8.32938106397229e-53
"ARHGAP19","GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",9.95767650485895,10.9909620834515,-1.03328557859255,4.37462686748179e-35,7.74270242032175e-35
"ARHGAP20","GSE30083_SP1_VS_SP2_THYMOCYTE_DN",6.99421362022368,10.0594264347409,-3.06521281451722,4.16949795845105e-66,4.12780297886654e-64
"ARHGAP20","GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",6.99421362022368,10.0594264347409,-3.06521281451722,4.16949795845105e-66,4.12780297886654e-64
"ARHGAP20","GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_DN",6.99421362022368,10.0594264347409,-3.06521281451722,4.16949795845105e-66,4.12780297886654e-64
"ARHGAP24","GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",8.50482468369374,9.83388632312595,-1.32906163943221,1.13920119374712e-47,6.90424965907346e-47
"ARHGAP26","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN",9.98306247774549,11.4774669797646,-1.49440450201911,1.8332925999194e-41,7.85127483008961e-41
"ARHGAP28","GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",8.46792070571267,9.47632768166785,-1.00840697595518,1.11338751448338e-18,2.39438175157717e-18
"ARHGAP31","GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN",10.9171650470745,11.9768633039682,-1.0596982568937,2.3986785959777e-36,1.11008614092921e-35
"ARHGAP36","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",3.71503635092836,7.47943780726739,-3.76440145633903,6.22423074161911e-23,1.61829999282097e-22
"ARHGAP39","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP",10.4253757725839,8.98485038478135,1.44052538780255,2.47085057229741e-51,1.71129280377636e-50
"ARHGAP40","GSE13522_WT_VS_IFNG_KO_SKIN_UP",6.80665162449212,9.83655397034719,-3.02990234585507,5.38403630328973e-13,1.16226815436096e-12
"ARHGAP42","GSE45365_WT_VS_IFNAR_KO_BCELL_DN",9.16008509964042,10.3196491345773,-1.15956403493688,4.35945331973001e-35,1.11931909560636e-34
"ARHGAP5-AS1","GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_UP",6.27868534602906,7.50478070805022,-1.22609536202116,2.28589311072977e-45,2.43828598477843e-44
"ARHGAP6","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP",7.57164901956175,9.12938272647341,-1.55773370691166,4.03832681724788e-46,2.04099220223068e-45
"ARHGEF15","GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",9.33662736255239,11.26093348772,-1.92430612516761,7.8201009399047e-49,5.52992852178975e-48
"ARHGEF16","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",10.4154642549398,9.3341651432363,1.0812991117035,4.06292204667231e-32,1.4184587496277e-31
"ARHGEF28","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",10.0466392520997,11.3391388621884,-1.2924996100887,2.00547656358512e-48,1.05287519588219e-47
"ARHGEF37","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN",10.7727109139999,11.9185876893321,-1.1458767753322,5.18249254404156e-29,1.51488243595061e-28
"ARHGEF39","VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP",8.05206933153401,6.61143958706776,1.44062974446625,1.02797178848917e-51,2.87123154715942e-51
"ARHGEF4","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN",7.61671821518515,9.44975422973069,-1.83303601454554,3.14926962627148e-36,1.33238330342255e-35
"ARHGEF40","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP",11.2826994529979,12.4078313532501,-1.1251319002522,6.6021528962181e-53,5.59747745548926e-52
"ARHGEF6","GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN",11.3399483130318,12.735677480654,-1.3957291676222,3.36711554500546e-43,1.37433287551243e-42
"ARID5A","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP",10.8121143372696,12.0488463549671,-1.2367320176975,1.6737387185073e-25,4.0618781095482e-25
"ARID5B","GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_DN",11.9581246046111,13.5558085815672,-1.5976839769561,1.61164719070903e-57,2.30235312958433e-56
"ARK2C","GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_DN",7.54573408717966,8.91397219332654,-1.36823810614688,1.87956152483312e-29,8.13114659656068e-29
"ARL4A","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN",9.80108206458909,11.414912421683,-1.61383035709391,4.89673330425068e-51,2.83722488510995e-50
"ARL6IP1","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_VS_21_30YO_0DY_UP",14.0035560557786,12.9992190428632,1.0043370129154,1.44625782666484e-39,3.61564456666211e-39
"ARMC3","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",6.55896634869746,4.65704806206861,1.90191828662885,4.52998053423975e-27,1.44667120287011e-26
"ARMCX4","GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN",9.14369168650347,10.1754596594078,-1.03176797290433,1.33417103608241e-25,3.79285765971998e-25
"ARNT2","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",11.2485291386253,9.80244272704639,1.44608641157891,1.69354938377375e-25,4.40322839781176e-25
"ARRB1","FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_336HR_SUSTAINED_UP",11.1300715902407,12.3579678703173,-1.2278962800766,7.16073613440618e-41,3.22233126048278e-40
"ARRB1","HIPC_SIGNATURES_PROJECT_PBMC_TRIVALENT_INFLUENZA_VACCINE_HIGH_RESPONDERS_VS_LOW_RESPONDERS_YOUNGER_ADULTS_21_35_HIGH_RESPONDERS_0D_UP",11.1300715902407,12.3579678703173,-1.2278962800766,7.16073613440618e-41,3.22233126048278e-40
"ARRDC1","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",11.1752388863169,10.1579055262376,1.0173333600793,1.05312392718285e-35,3.04235801186157e-35
"ARRDC3","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",12.1574263844447,13.5874589539197,-1.430032569475,2.13514608994016e-46,1.3344663062126e-45
"ARRDC4","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",10.2745201772798,11.4508049935466,-1.1762848162668,1.88927661298509e-45,7.93496177453736e-45
"ARSI","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP",7.92934291420865,6.52828311406084,1.40105980014781,3.89534007694509e-23,6.64257992068532e-23
"ART4","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP",4.38652630251798,6.81644993274913,-2.42992363023115,2.28990188446674e-47,1.03844387783957e-46
"ART5","GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN",5.00329589328255,6.11902788230263,-1.11573198902008,3.56493808876584e-26,1.27319217455923e-25
"ARTN","GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",7.34464907522496,5.12948245132953,2.21516662389543,4.18126783146642e-43,2.63015234559984e-42
"ASB1","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",10.1648160929953,11.1914693918448,-1.0266532988495,7.56175510062705e-56,1.00319284334986e-54
"ASB4","GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",3.97463518395652,5.52028032641669,-1.54564514246017,1.09913716520785e-34,3.23275636825839e-34
"ASCL2","GSE13306_TREG_VS_TCONV_UP",6.94740279059473,5.69685113670364,1.25055165389109,5.43147971238016e-20,1.34429122881409e-19
"ASF1B","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.4063370891015,7.38207912878181,3.02425796031969,7.28604158419927e-63,1.65150275908517e-61
"ASPA","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_DN",5.93326623610592,9.27867836047765,-3.34541212437173,5.92566860935452e-61,2.33471343208568e-59
"ASPM","HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",10.5081092830014,6.83739805724585,3.67071122575555,7.37500297839075e-59,1.7910721518949e-58
"ASPN","GSE20715_WT_VS_TLR4_KO_LUNG_UP",11.9162626305172,10.3782494306118,1.5380131999054,4.72637189019361e-16,9.35915225780912e-16
"ASTN1","GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP",5.32572610759386,7.88168883844138,-2.55596273084752,6.9094690586968e-42,3.4547345293484e-41
"ASXL3","GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_DN",5.06659423519806,7.29266883218048,-2.22607459698242,3.07948351651122e-48,3.14431474843777e-47
"ATAD2","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP",11.9825712956575,10.1750455005974,1.8075257950601,1.23078870690109e-47,3.62523219123594e-47
"ATF3","GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP",10.4854531568802,13.1055522280808,-2.6200990712006,1.99448146202309e-39,4.84026598710483e-39
"ATL1","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",8.95778906909033,10.0246884082805,-1.06689933919017,3.66697963183076e-30,1.14593113494711e-29
